date,rep_id,source,leads,opportunities,closed_won,revenue
11/15/2018,3,bing/cpc,52,6,5,395.15
11/15/2018,3,bing/organic,25,9,0,0
11/15/2018,3,facebook/display,178,16,3,278.82
11/15/2018,4,google/cpc,10,2,0,0
11/15/2018,4,google/organic,16,8,8,626.97
11/15/2018,4,bing/cpc,40,8,5,216.99
11/15/2018,4,bing/organic,19,9,1,39.98
11/15/2018,4,facebook/display,208,22,9,586.27
11/15/2018,5,google/cpc,8,0,0,0
11/15/2018,5,google/organic,15,11,7,497.69
11/15/2018,5,bing/cpc,45,9,8,246.03
11/15/2018,5,bing/organic,32,12,2,99.73
11/15/2018,5,facebook/display,210,25,12,703.34
11/15/2018,6,google/cpc,11,5,3,366.46
11/15/2018,6,google/organic,12,3,0,0
11/15/2018,6,bing/cpc,49,6,1,76.09
11/15/2018,6,bing/organic,19,6,1,56.89
11/15/2018,6,facebook/display,251,10,1,76.28
11/15/2018,7,google/cpc,9,1,1,102.51
11/15/2018,7,google/organic,13,6,3,465.24
11/15/2018,7,bing/cpc,50,11,8,508.19
11/15/2018,7,bing/organic,32,7,1,91.21
11/15/2018,7,facebook/display,192,22,6,381.09
11/15/2018,8,google/cpc,10,2,1,106
11/15/2018,8,google/organic,13,5,3,386.55
11/15/2018,8,bing/cpc,67,12,6,333.23
11/15/2018,8,bing/organic,22,6,2,100.07
11/15/2018,8,facebook/display,155,19,8,743.45
11/16/2018,1,google/cpc,9,1,1,62.8
11/16/2018,1,google/organic,14,10,7,645.71
11/16/2018,1,bing/cpc,50,14,12,628.01
11/16/2018,1,bing/organic,20,6,4,191.89
11/16/2018,1,facebook/display,186,24,9,494.79
11/16/2018,2,google/cpc,10,3,3,209.67
11/16/2018,2,google/organic,12,5,3,250.12
11/16/2018,2,bing/cpc,48,6,3,84.45
11/16/2018,2,bing/organic,16,8,3,153.45
11/16/2018,2,facebook/display,231,21,10,751.07
11/16/2018,3,google/cpc,12,3,1,103.37
11/16/2018,3,google/organic,15,6,1,98.24
11/16/2018,3,bing/cpc,59,11,4,229.91
11/16/2018,3,bing/organic,27,7,2,114.05
11/16/2018,3,facebook/display,245,17,6,578.82
11/16/2018,4,google/cpc,10,2,1,45.75
11/16/2018,4,google/organic,14,9,7,598.43
11/16/2018,4,bing/cpc,50,12,8,383.32
11/16/2018,4,bing/organic,37,12,4,250.3
11/16/2018,4,facebook/display,209,27,13,687.27
11/16/2018,5,google/cpc,9,4,3,210.24
11/16/2018,5,google/organic,14,6,4,215.11
11/16/2018,5,bing/cpc,52,12,8,420.67
11/16/2018,5,bing/organic,23,5,2,60.49
11/16/2018,5,facebook/display,223,18,4,184.47
11/16/2018,6,google/cpc,9,3,1,65.56
11/16/2018,6,google/organic,14,8,4,549.35
11/16/2018,6,bing/cpc,48,13,8,641.43
11/16/2018,6,bing/organic,26,6,3,115.13
11/16/2018,6,facebook/display,199,20,8,782.13
11/16/2018,7,google/cpc,11,1,0,0
11/16/2018,7,google/organic,14,6,2,261.71
11/16/2018,7,bing/cpc,51,9,6,476.03
11/16/2018,7,bing/organic,26,9,2,116.32
11/16/2018,7,facebook/display,179,18,7,500.91
11/16/2018,8,google/cpc,7,1,1,96.68
11/16/2018,8,google/organic,12,4,1,101.78
11/16/2018,8,bing/cpc,64,10,4,329.68
11/16/2018,8,bing/organic,28,6,1,67.07
11/16/2018,8,facebook/display,189,16,4,326.55
11/17/2018,1,google/cpc,1,1,1,42.8
11/17/2018,1,google/organic,3,2,2,126.57
11/17/2018,1,bing/cpc,11,4,3,133.28
11/17/2018,1,bing/organic,4,2,2,87.98
11/17/2018,1,facebook/display,49,6,3,115.04
11/17/2018,2,google/cpc,1,0,0,0
11/17/2018,2,google/organic,2,2,0,0
11/17/2018,2,bing/cpc,14,5,4,311.47
11/17/2018,2,bing/organic,4,1,1,41.74
11/17/2018,2,facebook/display,40,2,0,0
11/17/2018,3,google/cpc,2,0,0,0
11/17/2018,3,google/organic,3,0,0,0
11/17/2018,3,bing/cpc,9,1,0,0
11/17/2018,3,bing/organic,7,2,2,141.21
11/17/2018,3,facebook/display,58,1,1,89.75
11/17/2018,4,google/cpc,2,0,0,0
11/17/2018,4,google/organic,3,1,0,0
11/17/2018,4,bing/cpc,7,2,0,0
11/17/2018,4,bing/organic,5,2,1,51.56
11/17/2018,4,facebook/display,54,6,4,285.84
11/17/2018,5,google/cpc,1,0,0,0
11/17/2018,5,google/organic,2,1,1,58.4
11/17/2018,5,bing/cpc,15,2,2,90.77
11/17/2018,5,bing/organic,5,0,0,0
11/17/2018,5,facebook/display,44,3,1,50.56
11/17/2018,6,google/cpc,2,1,1,106.72
11/17/2018,6,google/organic,2,1,0,0
11/17/2018,6,bing/cpc,13,2,1,57.02
11/17/2018,6,bing/organic,4,1,1,39.25
11/17/2018,6,facebook/display,47,3,0,0
11/17/2018,7,google/cpc,1,0,0,0
11/17/2018,7,google/organic,3,2,0,0
11/17/2018,7,bing/cpc,17,1,1,53
11/17/2018,7,bing/organic,7,3,0,0
11/17/2018,7,facebook/display,49,5,2,225.4
11/17/2018,8,google/cpc,2,1,0,0
11/17/2018,8,google/organic,3,0,0,0
11/17/2018,8,bing/cpc,10,2,2,67.13
11/17/2018,8,bing/organic,5,2,1,49.63
11/17/2018,8,facebook/display,30,3,1,99.94
11/18/2018,1,google/cpc,2,1,0,0
11/18/2018,1,google/organic,4,4,1,70.88
11/18/2018,1,bing/cpc,12,2,2,79.08
11/18/2018,1,bing/organic,5,0,0,0
11/18/2018,1,facebook/display,46,6,2,124.78
11/18/2018,2,google/cpc,2,2,2,180.83
11/18/2018,2,google/organic,3,2,2,240.35
11/18/2018,2,bing/cpc,7,0,0,0
11/18/2018,2,bing/organic,7,1,1,67.56
11/18/2018,2,facebook/display,52,4,1,106.24
11/18/2018,3,google/cpc,1,0,0,0
11/18/2018,3,google/organic,3,1,1,101.33
11/18/2018,3,bing/cpc,10,0,0,0
11/18/2018,3,bing/organic,5,2,0,0
11/18/2018,3,facebook/display,58,4,1,102.8
11/18/2018,4,google/cpc,2,0,0,0
11/18/2018,4,google/organic,3,2,1,60.96
11/18/2018,4,bing/cpc,12,0,0,0
11/18/2018,4,bing/organic,5,2,1,43.96
11/18/2018,4,facebook/display,52,6,1,39.57
11/18/2018,5,google/cpc,2,1,1,93.81
11/18/2018,5,google/organic,2,1,1,66.18
11/18/2018,5,bing/cpc,12,5,1,35.94
11/18/2018,5,bing/organic,8,3,1,31.98
11/18/2018,5,facebook/display,43,5,2,124.82
11/18/2018,6,google/cpc,2,1,1,78.3
11/18/2018,6,google/organic,3,1,0,0
11/18/2018,6,bing/cpc,10,1,1,53.75
11/18/2018,6,bing/organic,5,2,1,67.31
11/18/2018,6,facebook/display,45,4,0,0
11/18/2018,7,google/cpc,1,1,0,0
11/18/2018,7,google/organic,3,0,0,0
11/18/2018,7,bing/cpc,12,2,1,43.55
11/18/2018,7,bing/organic,5,2,1,39.3
11/18/2018,7,facebook/display,66,7,4,308.11
11/18/2018,8,google/cpc,2,1,0,0
11/18/2018,8,google/organic,3,3,0,0
11/18/2018,8,bing/cpc,17,2,0,0
11/18/2018,8,bing/organic,5,3,1,60.04
11/18/2018,8,facebook/display,47,3,2,117.97
11/19/2018,1,google/cpc,9,2,1,50.11
11/19/2018,1,google/organic,16,12,8,719.12
11/19/2018,1,bing/cpc,66,16,12,496.25
11/19/2018,1,bing/organic,16,4,2,86.21
11/19/2018,1,facebook/display,177,13,3,157.18
11/19/2018,2,google/cpc,12,3,2,161.7
11/19/2018,2,google/organic,18,8,4,392.75
11/19/2018,2,bing/cpc,67,14,11,704.14
11/19/2018,2,bing/organic,28,9,4,209.63
11/19/2018,2,facebook/display,196,13,2,132.18
11/19/2018,3,google/cpc,8,2,2,147.84
11/19/2018,3,google/organic,15,6,3,310.7
11/19/2018,3,bing/cpc,64,7,3,191.3
11/19/2018,3,bing/organic,20,6,0,0
11/19/2018,3,facebook/display,244,27,11,928.64
11/19/2018,4,google/cpc,9,3,0,0
11/19/2018,4,google/organic,18,9,4,330.01
11/19/2018,4,bing/cpc,58,13,10,555.9
11/19/2018,4,bing/organic,29,14,3,210.4
11/19/2018,4,facebook/display,211,20,8,475.56
11/19/2018,5,google/cpc,9,5,2,113.52
11/19/2018,5,google/organic,16,11,7,583.4
11/19/2018,5,bing/cpc,66,17,13,540.84
11/19/2018,5,bing/organic,28,8,2,118.37
11/19/2018,5,facebook/display,209,18,8,496.09
11/19/2018,6,google/cpc,11,1,1,116.73
11/19/2018,6,google/organic,13,7,3,231.6
11/19/2018,6,bing/cpc,51,11,5,424.29
11/19/2018,6,bing/organic,22,5,1,62.81
11/19/2018,6,facebook/display,109,14,4,333.58
11/19/2018,7,google/cpc,8,3,1,69.01
11/19/2018,7,google/organic,14,6,4,294.18
11/19/2018,7,bing/cpc,57,7,3,173.34
11/19/2018,7,bing/organic,18,5,0,0
11/19/2018,7,facebook/display,247,22,9,720.64
11/19/2018,8,google/cpc,14,5,1,61.71
11/19/2018,8,google/organic,19,13,8,558.17
11/19/2018,8,bing/cpc,46,7,4,187.58
11/19/2018,8,bing/organic,22,5,2,111.09
11/19/2018,8,facebook/display,194,13,5,205.11
11/20/2018,1,google/cpc,8,3,3,179.24
11/20/2018,1,google/organic,13,5,4,176.42
11/20/2018,1,bing/cpc,51,16,8,445.08
11/20/2018,1,bing/organic,22,10,4,199.73
11/20/2018,1,facebook/display,207,25,5,281.32
11/20/2018,2,google/cpc,9,4,3,313.71
11/20/2018,2,google/organic,21,10,6,746.49
11/20/2018,2,bing/cpc,54,10,4,397.96
11/20/2018,2,bing/organic,25,6,2,135.23
11/20/2018,2,facebook/display,249,20,4,374.48
11/20/2018,3,google/cpc,11,2,1,105.43
11/20/2018,3,google/organic,13,4,2,184.68
11/20/2018,3,bing/cpc,38,7,5,201.08
11/20/2018,3,bing/organic,13,4,2,84.77
11/20/2018,3,facebook/display,174,19,10,740.17
11/20/2018,4,google/cpc,12,1,1,61.07
11/20/2018,4,google/organic,11,8,6,510.42
11/20/2018,4,bing/cpc,61,17,12,462.26
11/20/2018,4,bing/organic,24,9,4,242.08
11/20/2018,4,facebook/display,194,24,8,420.66
11/20/2018,5,google/cpc,8,4,2,133.25
11/20/2018,5,google/organic,18,11,8,661.48
11/20/2018,5,bing/cpc,52,8,7,311.53
11/20/2018,5,bing/organic,32,13,4,127.12
11/20/2018,5,facebook/display,250,21,4,223.18
11/20/2018,6,google/cpc,11,4,1,108.52
11/20/2018,6,google/organic,15,6,3,353.91
11/20/2018,6,bing/cpc,38,3,2,121.78
11/20/2018,6,bing/organic,26,8,4,254.1
11/20/2018,6,facebook/display,162,9,2,176.85
11/20/2018,7,google/cpc,11,2,1,102.36
11/20/2018,7,google/organic,16,9,5,482.98
11/20/2018,7,bing/cpc,45,4,2,136.83
11/20/2018,7,bing/organic,11,3,2,194.7
11/20/2018,7,facebook/display,306,26,6,534.24
11/20/2018,8,google/cpc,8,0,0,0
11/20/2018,8,google/organic,13,7,4,389.91
11/20/2018,8,bing/cpc,40,6,5,261.24
11/20/2018,8,bing/organic,17,2,1,71.29
11/20/2018,8,facebook/display,238,23,4,380.96
11/21/2018,1,google/cpc,9,4,3,203.74
11/21/2018,1,google/organic,14,9,4,368.22
11/21/2018,1,bing/cpc,22,5,1,30.6
11/21/2018,1,bing/organic,27,10,5,220.86
11/21/2018,1,facebook/display,172,19,9,464.12
11/21/2018,2,google/cpc,6,2,1,68.98
11/21/2018,2,google/organic,12,5,3,390.4
11/21/2018,2,bing/cpc,67,18,9,490.78
11/21/2018,2,bing/organic,26,9,2,166.16
11/21/2018,2,facebook/display,182,14,4,357.16
11/21/2018,3,google/cpc,10,5,2,174.69
11/21/2018,3,google/organic,15,3,2,211.88
11/21/2018,3,bing/cpc,46,4,2,85.54
11/21/2018,3,bing/organic,39,14,1,74.49
11/21/2018,3,facebook/display,187,19,7,533.39
11/21/2018,4,google/cpc,13,6,2,122.51
11/21/2018,4,google/organic,11,5,4,216.76
11/21/2018,4,bing/cpc,37,11,6,313.26
11/21/2018,4,bing/organic,22,7,5,223.59
11/21/2018,4,facebook/display,119,11,4,131.51
11/21/2018,5,google/cpc,7,2,2,130.75
11/21/2018,5,google/organic,14,8,7,370.6
11/21/2018,5,bing/cpc,44,6,5,306.58
11/21/2018,5,bing/organic,23,9,5,224.14
11/21/2018,5,facebook/display,200,23,7,500.51
11/21/2018,6,google/cpc,12,5,2,133.15
11/21/2018,6,google/organic,15,8,3,311.53
11/21/2018,6,bing/cpc,37,5,1,52.02
11/21/2018,6,bing/organic,27,5,1,73.1
11/21/2018,6,facebook/display,195,14,5,196.05
11/21/2018,7,google/cpc,10,3,2,207.35
11/21/2018,7,google/organic,17,5,2,253.96
11/21/2018,7,bing/cpc,44,4,0,0
11/21/2018,7,bing/organic,29,12,6,389.19
11/21/2018,7,facebook/display,194,16,2,108.65
11/21/2018,8,google/cpc,12,6,4,380.35
11/21/2018,8,google/organic,15,8,5,488.08
11/21/2018,8,bing/cpc,40,6,2,108.57
11/21/2018,8,bing/organic,21,5,1,49.94
11/21/2018,8,facebook/display,141,4,0,0
11/22/2018,1,google/cpc,10,4,2,153.06
11/22/2018,1,google/organic,20,13,4,302.21
11/22/2018,1,bing/cpc,50,16,10,457.35
11/22/2018,1,bing/organic,23,6,2,43.75
11/22/2018,1,facebook/display,239,21,10,533.38
11/22/2018,2,google/cpc,7,2,1,60.68
11/22/2018,2,google/organic,14,7,2,169.39
11/22/2018,2,bing/cpc,47,9,2,159.4
11/22/2018,2,bing/organic,32,7,3,247.55
11/22/2018,2,facebook/display,178,18,7,604.14
11/22/2018,3,google/cpc,9,2,1,91.99
11/22/2018,3,google/organic,12,6,4,404.19
11/22/2018,3,bing/cpc,60,3,1,74.46
11/22/2018,3,bing/organic,34,10,3,203.98
11/22/2018,3,facebook/display,164,13,1,101.86
11/22/2018,4,google/cpc,10,2,1,82.29
11/22/2018,4,google/organic,12,6,5,312.23
11/22/2018,4,bing/cpc,51,10,5,242.39
11/22/2018,4,bing/organic,24,6,4,211.46
11/22/2018,4,facebook/display,242,32,19,1056.47
11/22/2018,5,google/cpc,10,2,2,151.66
11/22/2018,5,google/organic,17,12,6,424.35
11/22/2018,5,bing/cpc,42,10,6,297.07
11/22/2018,5,bing/organic,32,11,4,128.2
11/22/2018,5,facebook/display,96,13,3,119.58
11/22/2018,6,google/cpc,9,4,2,197.32
11/22/2018,6,google/organic,16,7,4,318.6
11/22/2018,6,bing/cpc,49,8,6,442.02
11/22/2018,6,bing/organic,21,5,1,57.8
11/22/2018,6,facebook/display,223,22,7,498.88
11/22/2018,7,google/cpc,6,1,0,0
11/22/2018,7,google/organic,16,8,6,637.04
11/22/2018,7,bing/cpc,47,12,10,801.42
11/22/2018,7,bing/organic,17,4,3,212.99
11/22/2018,7,facebook/display,187,21,6,418.52
11/22/2018,8,google/cpc,9,2,2,183.05
11/22/2018,8,google/organic,13,6,3,335.76
11/22/2018,8,bing/cpc,44,8,3,134.69
11/22/2018,8,bing/organic,27,6,2,171.19
11/22/2018,8,facebook/display,238,23,9,673.14
11/23/2018,1,google/cpc,8,2,2,147.26
11/23/2018,1,google/organic,15,7,4,233.78
11/23/2018,1,bing/cpc,38,7,4,113.38
11/23/2018,1,bing/organic,28,7,4,192.33
11/23/2018,1,facebook/display,176,23,7,218.27
11/23/2018,2,google/cpc,6,3,2,127.88
11/23/2018,2,google/organic,17,6,3,353.44
11/23/2018,2,bing/cpc,62,11,4,280.01
11/23/2018,2,bing/organic,26,6,1,50.63
11/23/2018,2,facebook/display,236,28,6,378.81
11/23/2018,3,google/cpc,8,1,1,81.01
11/23/2018,3,google/organic,20,8,5,444.23
11/23/2018,3,bing/cpc,45,6,3,259.92
11/23/2018,3,bing/organic,27,11,4,366.81
11/23/2018,3,facebook/display,149,14,7,522.86
11/23/2018,4,google/cpc,12,4,3,184
11/23/2018,4,google/organic,17,8,7,575.07
11/23/2018,4,bing/cpc,47,10,6,209.66
11/23/2018,4,bing/organic,36,14,8,426.69
11/23/2018,4,facebook/display,173,19,10,648.9
11/23/2018,5,google/cpc,12,0,0,0
11/23/2018,5,google/organic,18,7,5,262.74
11/23/2018,5,bing/cpc,35,6,5,222.25
11/23/2018,5,bing/organic,25,4,3,145.13
11/23/2018,5,facebook/display,253,28,12,568.69
11/23/2018,6,google/cpc,10,4,3,278.68
11/23/2018,6,google/organic,14,7,3,356.07
11/23/2018,6,bing/cpc,56,9,3,298.1
11/23/2018,6,bing/organic,23,9,3,162.52
11/23/2018,6,facebook/display,284,17,6,510.77
11/23/2018,7,google/cpc,9,3,2,211.56
11/23/2018,7,google/organic,14,11,8,1124.38
11/23/2018,7,bing/cpc,28,9,4,212.67
11/23/2018,7,bing/organic,27,10,5,388.48
11/23/2018,7,facebook/display,152,17,3,235.72
11/23/2018,8,google/cpc,11,3,1,108.12
11/23/2018,8,google/organic,14,5,2,62.68
11/23/2018,8,bing/cpc,56,7,2,119.77
11/23/2018,8,bing/organic,17,5,0,0
11/23/2018,8,facebook/display,183,19,5,380.02
11/24/2018,1,google/cpc,1,0,0,0
11/24/2018,1,google/organic,2,2,2,150.9
11/24/2018,1,bing/cpc,13,1,1,59.55
11/24/2018,1,bing/organic,5,2,2,73.27
11/24/2018,1,facebook/display,57,4,3,186.16
11/24/2018,2,google/cpc,1,1,0,0
11/24/2018,2,google/organic,3,2,0,0
11/24/2018,2,bing/cpc,11,1,0,0
11/24/2018,2,bing/organic,6,0,0,0
11/24/2018,2,facebook/display,53,6,1,68.83
11/24/2018,3,google/cpc,1,0,0,0
11/24/2018,3,google/organic,3,3,1,105.18
11/24/2018,3,bing/cpc,11,0,0,0
11/24/2018,3,bing/organic,6,0,0,0
11/24/2018,3,facebook/display,55,10,3,231.37
11/24/2018,4,google/cpc,1,1,0,0
11/24/2018,4,google/organic,2,0,0,0
11/24/2018,4,bing/cpc,13,5,4,140.26
11/24/2018,4,bing/organic,7,5,1,32.89
11/24/2018,4,facebook/display,47,5,2,153.9
11/24/2018,5,google/cpc,1,1,1,71.37
11/24/2018,5,google/organic,2,0,0,0
11/24/2018,5,bing/cpc,10,2,1,39.14
11/24/2018,5,bing/organic,4,0,0,0
11/24/2018,5,facebook/display,57,6,2,79.59
11/24/2018,6,google/cpc,1,0,0,0
11/24/2018,6,google/organic,3,2,2,176.11
11/24/2018,6,bing/cpc,12,4,2,130.2
11/24/2018,6,bing/organic,6,4,2,118.73
11/24/2018,6,facebook/display,62,4,0,0
11/24/2018,7,google/cpc,2,1,0,0
11/24/2018,7,google/organic,3,1,0,0
11/24/2018,7,bing/cpc,15,4,3,255.06
11/24/2018,7,bing/organic,8,2,1,56.44
11/24/2018,7,facebook/display,46,3,1,66.99
11/24/2018,8,google/cpc,1,0,0,0
11/24/2018,8,google/organic,4,1,0,0
11/24/2018,8,bing/cpc,17,2,0,0
11/24/2018,8,bing/organic,5,3,1,80.1
11/24/2018,8,facebook/display,47,7,1,97.34
11/25/2018,1,google/cpc,2,0,0,0
11/25/2018,1,google/organic,2,2,2,102.81
11/25/2018,1,bing/cpc,9,4,4,157.27
11/25/2018,1,bing/organic,6,1,1,47.67
11/25/2018,1,facebook/display,58,12,6,196.74
11/25/2018,2,google/cpc,1,0,0,0
11/25/2018,2,google/organic,3,2,1,102.73
11/25/2018,2,bing/cpc,12,1,1,69.53
11/25/2018,2,bing/organic,6,3,1,70.37
11/25/2018,2,facebook/display,57,5,2,119.59
11/25/2018,3,google/cpc,1,1,1,66.83
11/25/2018,3,google/organic,4,1,1,126.35
11/25/2018,3,bing/cpc,11,3,1,52.09
11/25/2018,3,bing/organic,8,4,1,62.75
11/25/2018,3,facebook/display,34,5,3,215.99
11/25/2018,4,google/cpc,1,0,0,0
11/25/2018,4,google/organic,4,2,1,60.75
11/25/2018,4,bing/cpc,9,1,1,63.87
11/25/2018,4,bing/organic,5,0,0,0
11/25/2018,4,facebook/display,62,2,1,30.68
11/25/2018,5,google/cpc,2,1,1,50.58
11/25/2018,5,google/organic,3,2,1,54.45
11/25/2018,5,bing/cpc,11,4,4,160.74
11/25/2018,5,bing/organic,6,2,1,34.41
11/25/2018,5,facebook/display,58,4,1,50.88
11/25/2018,6,google/cpc,2,0,0,0
11/25/2018,6,google/organic,3,2,1,91.19
11/25/2018,6,bing/cpc,12,1,0,0
11/25/2018,6,bing/organic,5,0,0,0
11/25/2018,6,facebook/display,53,7,2,194.84
11/25/2018,7,google/cpc,1,1,0,0
11/25/2018,7,google/organic,2,2,1,99.06
11/25/2018,7,bing/cpc,12,1,1,72.2
11/25/2018,7,bing/organic,3,0,0,0
11/25/2018,7,facebook/display,59,8,4,232.3
11/25/2018,8,google/cpc,2,1,0,0
11/25/2018,8,google/organic,2,1,1,110.86
11/25/2018,8,bing/cpc,10,2,2,93.81
11/25/2018,8,bing/organic,4,1,0,0
11/25/2018,8,facebook/display,53,4,2,177.51
11/26/2018,1,google/cpc,13,1,1,70.67
11/26/2018,1,google/organic,14,6,6,578.66
11/26/2018,1,bing/cpc,48,12,8,385.66
11/26/2018,1,bing/organic,21,8,2,79.58
11/26/2018,1,facebook/display,133,14,6,349.21
11/26/2018,2,google/cpc,7,2,1,84.51
11/26/2018,2,google/organic,18,8,5,469.15
11/26/2018,2,bing/cpc,50,5,5,408.06
11/26/2018,2,bing/organic,17,5,3,177.05
11/26/2018,2,facebook/display,166,15,2,156.55
11/26/2018,3,google/cpc,12,4,2,159.25
11/26/2018,3,google/organic,12,7,4,412.44
11/26/2018,3,bing/cpc,43,9,3,211.3
11/26/2018,3,bing/organic,21,4,3,252.03
11/26/2018,3,facebook/display,193,9,5,379.02
11/26/2018,4,google/cpc,9,3,2,113.38
11/26/2018,4,google/organic,14,6,4,224.96
11/26/2018,4,bing/cpc,48,11,9,418.12
11/26/2018,4,bing/organic,31,9,3,121.75
11/26/2018,4,facebook/display,218,32,16,744.86
11/26/2018,5,google/cpc,11,6,6,427.83
11/26/2018,5,google/organic,12,6,5,437.16
11/26/2018,5,bing/cpc,84,16,11,608.75
11/26/2018,5,bing/organic,24,11,5,271.98
11/26/2018,5,facebook/display,223,28,18,1010.23
11/26/2018,6,google/cpc,8,2,1,103.99
11/26/2018,6,google/organic,12,6,4,453.72
11/26/2018,6,bing/cpc,52,6,5,381.07
11/26/2018,6,bing/organic,30,11,6,334.09
11/26/2018,6,facebook/display,213,14,4,381.25
11/26/2018,7,google/cpc,8,1,1,113.25
11/26/2018,7,google/organic,10,6,4,462.81
11/26/2018,7,bing/cpc,47,9,6,259.48
11/26/2018,7,bing/organic,30,8,2,137.72
11/26/2018,7,facebook/display,135,9,3,199.86
11/26/2018,8,google/cpc,9,2,1,85.51
11/26/2018,8,google/organic,18,9,5,522.75
11/26/2018,8,bing/cpc,51,10,5,364.95
11/26/2018,8,bing/organic,28,6,1,74.6
11/26/2018,8,facebook/display,272,22,10,742
11/27/2018,1,google/cpc,11,7,6,463.44
11/27/2018,1,google/organic,12,2,2,157.66
11/27/2018,1,bing/cpc,57,12,10,418.57
11/27/2018,1,bing/organic,23,13,8,277.66
11/27/2018,1,facebook/display,206,21,13,374.99
11/27/2018,2,google/cpc,7,1,0,0
11/27/2018,2,google/organic,16,6,5,563.64
11/27/2018,2,bing/cpc,41,5,4,271.08
11/27/2018,2,bing/organic,27,8,1,69.5
11/27/2018,2,facebook/display,208,16,4,297.18
11/27/2018,3,google/cpc,14,4,2,179.81
11/27/2018,3,google/organic,13,7,4,459.12
11/27/2018,3,bing/cpc,42,7,4,251.84
11/27/2018,3,bing/organic,22,6,2,76
11/27/2018,3,facebook/display,182,18,6,398.35
11/27/2018,4,google/cpc,7,2,2,139.6
11/27/2018,4,google/organic,12,4,4,307.22
11/27/2018,4,bing/cpc,47,14,10,494.77
11/27/2018,4,bing/organic,21,7,3,182.34
11/27/2018,4,facebook/display,167,12,9,266.02
11/27/2018,5,google/cpc,7,5,3,159.09
11/27/2018,5,google/organic,13,8,6,411.17
11/27/2018,5,bing/cpc,55,18,15,779.51
11/27/2018,5,bing/organic,23,5,3,107.56
11/27/2018,5,facebook/display,97,13,6,344.86
11/27/2018,6,google/cpc,7,4,3,295.58
11/27/2018,6,google/organic,12,4,2,186.41
11/27/2018,6,bing/cpc,55,15,9,539.42
11/27/2018,6,bing/organic,18,6,2,132.64
11/27/2018,6,facebook/display,255,20,6,434.78
11/27/2018,7,google/cpc,9,5,4,436.03
11/27/2018,7,google/organic,12,6,3,259.31
11/27/2018,7,bing/cpc,47,5,2,119.62
11/27/2018,7,bing/organic,38,11,3,206.18
11/27/2018,7,facebook/display,220,18,8,742.56
11/27/2018,8,google/cpc,11,4,3,226.39
11/27/2018,8,google/organic,18,12,8,768.54
11/27/2018,8,bing/cpc,39,4,3,202.19
11/27/2018,8,bing/organic,26,9,4,243.62
11/27/2018,8,facebook/display,215,23,9,583.3
11/28/2018,1,google/cpc,8,2,2,102.03
11/28/2018,1,google/organic,12,6,4,400.74
11/28/2018,1,bing/cpc,47,16,11,616
11/28/2018,1,bing/organic,32,9,5,220.91
11/28/2018,1,facebook/display,309,43,23,1233.91
11/28/2018,2,google/cpc,10,4,3,272.31
11/28/2018,2,google/organic,16,7,5,490.19
11/28/2018,2,bing/cpc,48,9,4,227.74
11/28/2018,2,bing/organic,27,3,1,63.52
11/28/2018,2,facebook/display,184,21,5,432.24
11/28/2018,3,google/cpc,10,4,1,121.65
11/28/2018,3,google/organic,11,4,2,195.9
11/28/2018,3,bing/cpc,46,8,4,269.41
11/28/2018,3,bing/organic,21,7,3,212.45
11/28/2018,3,facebook/display,167,17,6,663.09
11/28/2018,4,google/cpc,13,5,5,366.45
11/28/2018,4,google/organic,19,11,8,658.87
11/28/2018,4,bing/cpc,43,7,5,159.95
11/28/2018,4,bing/organic,22,8,1,31.53
11/28/2018,4,facebook/display,169,17,8,553.8
11/28/2018,5,google/cpc,9,3,3,202.95
11/28/2018,5,google/organic,15,9,8,694.18
11/28/2018,5,bing/cpc,51,14,12,537.3
11/28/2018,5,bing/organic,28,9,4,227.38
11/28/2018,5,facebook/display,212,24,11,697.73
11/28/2018,6,google/cpc,8,1,1,78.03
11/28/2018,6,google/organic,16,7,5,516.12
11/28/2018,6,bing/cpc,61,15,9,755.72
11/28/2018,6,bing/organic,28,8,3,146.35
11/28/2018,6,facebook/display,209,24,14,1032.16
11/28/2018,7,google/cpc,11,3,2,144.74
11/28/2018,7,google/organic,11,9,7,767.72
11/28/2018,7,bing/cpc,36,9,3,174.18
11/28/2018,7,bing/organic,21,2,0,0
11/28/2018,7,facebook/display,260,20,8,1004.82
11/28/2018,8,google/cpc,12,4,1,93.07
11/28/2018,8,google/organic,17,10,4,577.66
11/28/2018,8,bing/cpc,56,8,4,237.66
11/28/2018,8,bing/organic,20,4,1,52.51
11/28/2018,8,facebook/display,136,21,7,724.76
11/29/2018,1,google/cpc,9,6,4,271.03
11/29/2018,1,google/organic,15,7,5,427.5
11/29/2018,1,bing/cpc,44,10,8,355.68
11/29/2018,1,bing/organic,21,9,5,203.87
11/29/2018,1,facebook/display,210,23,9,433.39
11/29/2018,2,google/cpc,11,5,4,359.33
11/29/2018,2,google/organic,13,3,1,151.93
11/29/2018,2,bing/cpc,67,13,10,844.74
11/29/2018,2,bing/organic,14,4,3,193.12
11/29/2018,2,facebook/display,162,12,6,469.66
11/29/2018,3,google/cpc,8,1,1,77.32
11/29/2018,3,google/organic,8,4,4,467.06
11/29/2018,3,bing/cpc,41,8,5,495.7
11/29/2018,3,bing/organic,31,8,4,261.77
11/29/2018,3,facebook/display,218,21,9,518.24
11/29/2018,4,google/cpc,4,1,1,64.29
11/29/2018,4,google/organic,15,10,9,676.24
